產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,3,171.0000,171.0000,513,540
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,243,47.6173,47.6173,"11,571","12,150"
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,4,305.0000,305.0000,"1,220","1,280"
HUKHD10226,貪婪之島壓克力吊飾(隨機2入套組),包,NTD,新台幣,3,238.0000,238.0000,714,750
HUKHD10326,貪婪之島壓克力吊飾(隨機5入套組),包,NTD,新台幣,2,570.0000,570.0000,"1,140","1,198"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,12,142.8333,142.8333,"1,714","1,800"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,56,142.8571,142.8571,"8,000","8,400"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,927,47.6203,47.6203,"44,144","46,350"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,236,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,116,0.0000,0.0000,0,0
